date,subtotal,tax,total,currency_code,payment.type,bill_to.name,vendor.type,vendor.name,vendor.address,vendor.logo,img_file_name,img_thumbnail_url,img_url,pdf_url
2021-02-19 00:00:00,20.6,5.23,20.6,EUR,visa,Ken Brennan,Restaurant,BURGER KING,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-05 00:00:00,20.6,5.23,20.6,,visa,Patrick Gardner,men's clothing,JACK&JONES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2013-11-25 15:32:00,20.6,5.23,20.6,,visa,Patrick Gardner,men's clothing,LIU JO UOMO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-03-13 00:00:00,20.6,5.23,20.6,EUR,master_card,Sally Knutson,sportswear,GEOGRAPHICAL NORWAY,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-05-28 00:00:00,20.6,5.23,20.6,EUR,master_card,Sarah Jordon,sportswear,DECIMAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,20.6,4.45,20.6,EUR,master_card,Sarah Jordon,mixed clothing,DESIGUAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-06-10 00:00:00,20.6,4.45,20.6,EUR,master_card,Sarah Jordon,mixed clothing,DESIGUAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-06-12 00:00:00,20.6,5.23,20.6,EUR,master_card,Scot Coram,footwear,MUSTANG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2016-04-28 16:27:00,20.6,4.45,20.6,EUR,master_card,Scot Coram,footwear,MUSTANG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,20.6,4.45,20.6,EUR,master_card,Scot Wooten,mixed clothing,SALSA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,20.6,5.23,20.6,EUR,master_card,Scott Cohen,mixed clothing,VOLCOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-06-25 00:00:00,20.6,5.23,20.6,EUR,master_card,Scott Cohen,mixed clothing,VOLCOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,20.6,5.23,20.6,EUR,master_card,Scott Cohen,mixed clothing,VOLCOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,20.6,5.23,20.6,EUR,master_card,Scott Cohen,mixed clothing,VOLCOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-10-13 00:00:00,20.6,4.45,20.6,EUR,master_card,Scott Williamson,sportswear,LE COQ SPORTIF,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-05-02 00:00:00,20.6,4.45,20.6,EUR,master_card,Scott Williamson,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,20.6,4.45,20.6,EUR,master_card,Scott Williamson,sportswear,DECIMAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-06-04 00:00:00,20.6,5.23,20.6,EUR,master_card,Scott Williamson,women's underwear,VANITY FAIR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-03-04 00:00:00,20.6,5.23,20.6,EUR,master_card,Sean Braxton,footwear,HISPANITAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,20.6,5.23,20.6,EUR,master_card,Sean Braxton,footwear,HISPANITAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-01-08 00:00:00,20.6,5.23,20.6,EUR,master_card,Sean Braxton,footwear,HISPANITAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62894538.jpg,https://scdn.veryfi.com/receipts/60e1277f-cff9-4b6d-95cf-7f4433cce449/thumbnail.jpg?Expires=1648359842&Signature=N2DSOO7DbY7VONtwoSAa9w2d4ivaN94StPm8n4aXCzaz18QFHx~VQM0HnbnBJEeU8gVhliIlz1umninr5OVQdCgOevKgBT3CrFrITx~AxA-aXlQGgXxPOpiCqNNzBRTQIWfeik7jnzG0ezR1BANoTILApUBTqny6itm~LGVTyYtJ2MD8wrLoqfFB-VRYKU70s286nIOJJeE5CoJkiLv~x-CRKjSKaQ4sMHB-z1~AwHc7Yq4N95PD4E6DN5Q~23Qw3R7Cmh6W33SYNOREEi~WV30DBQ7UL6yC~OIiXpZI7~mj7EyBgGn2u-UvJ26qV288CM5eCaD0FaVGKIkJvcNUTg__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/60e1277f-cff9-4b6d-95cf-7f4433cce449/cb7f9c6c-6421-4c29-8fa4-c782f7142599.jpg?Expires=1648359842&Signature=NQDvPUnaC7UAZVUcTLIQ-HrzHyMrq~H1jomdAMY8p0ogdsUBZtHUbY71a821K9MpDGsqB8xLZ~yjj-8GjDMC~aRdIHWcwlobFxs2Szgour6dm0PprRKY4Iya5Efpf8MG1X5w57CTNlYoYu5cQxv3e5wKXvpYfNaEbZYqg4YXFIrZuYM-lQig3hSWCwf-x7pBpSNVt~Yza46Ul0SL1qh09Cgs6282FAfdW86rkZtyn4JUiXObUF6XrhX6nFzImNctY4WiETGR1wLsejDiU7iw2qii5f7y0aVlQ04xAK4mk4ghxgIzyyDtbk~vzC-9GfATqFHc41JsLcCm53omMP2tuw__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/60e1277f-cff9-4b6d-95cf-7f4433cce449/0fd42dc4-8eb9-4958-8b73-d0c33a2ca843.pdf?Expires=1648359842&Signature=AN1ZXRt0UCD~P1QLtn-gEoh5ccqYg~2IdC2l-7RZc8mijb1pGKcfwhZZD~G32gDMmuKI-Wqe~7O0CMHKnxk8SbNGCeAWEpct7as~v5K4HvH2-WqlRNbPtiN1crObIIqKJvrxmp0~Peby0fFLMSLocKV0O~T3CWtCSa7Q0LsgKr-iIvGEf2T3Nx6rlO-E5Hhx6f4x6Dz7OYHwKpnq1bltrREm29xSImAT5JnqpOSYu24NTpMY4XKZZEgIq9SipWQw9L6IcGxZT9miAQy-IPWUCD4UNvIqMejA6A0Dpa~oeVwTAj3ZQLbUet0oeEFPABDCbGDSvsbI9S8jvIytSaVduQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2022-01-12 00:00:00,20.6,4.45,20.6,EUR,master_card,Sean Braxton,footwear,HISPANITAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,20.6,4.45,20.6,EUR,master_card,Sean Braxton,mixed clothing,U.S. POLO ASSN.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,20.6,4.45,20.6,EUR,master_card,Sean Braxton,mixed clothing,U.S. POLO ASSN.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-08-27 00:00:00,20.6,4.45,20.6,EUR,master_card,Sean Braxton,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-01-14 00:00:00,20.6,4.45,20.6,EUR,master_card,Sean Braxton,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-01-15 00:00:00,20.6,5.23,20.6,EUR,master_card,Sean Braxton,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-28 19:23:00,20.6,5.23,20.6,EUR,master_card,Sean Miller,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-27 00:00:00,20.6,5.23,20.6,EUR,visa,Shahid Hopkins,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-08-09 00:00:00,20.6,4.45,20.6,EUR,visa,Shirley Jackson,women's clothing,DOUBLE AGENT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,20.6,4.45,20.6,,visa,Toby Ritter,men's clothing,BOSTON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,20.6,4.45,20.6,,visa,Toby Ritter,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-02-06 00:00:00,20.6,4.45,20.6,EUR,visa,,"supermarket,grocery_or_supermarket,food,store",Mercadona,"Carrer Can Bronca, 2, 07007 Palma, Illes Balears, Espanya",https://cdn.veryfi.com/logos/us/632580219.png,,,,
2022-02-10 00:00:00,20.6,4.45,20.6,EUR,visa,,"supermarket,grocery_or_supermarket,food,store",Mercadona,"Carrer Can Bronca, 2, 07007 Palma, Illes Balears, Espanya",https://cdn.veryfi.com/logos/us/632580219.png,,,,
2021-12-01 00:00:00,20.6,5.23,20.6,EUR,visa,,"supermarket,grocery_or_supermarket,food,store",Mercadona,"Carrer Can Bronca, 2, 07007 Palma, Illes Balears, Espanya",https://cdn.veryfi.com/logos/us/632580219.png,,,,
2021-12-02 00:00:00,20.6,5.23,20.6,EUR,visa,,"supermarket,grocery_or_supermarket,food,store",Mercadona,"Carrer Can Bronca, 2, 07007 Palma, Illes Balears, Espanya",https://cdn.veryfi.com/logos/us/632580219.png,,,,
2022-03-26 15:24:00,21.05,2.59,21.05,EUR,visa,Ben Peterman,men's clothing,ALVARO MORENO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-29 00:00:00,21.05,2.59,21.05,EUR,visa,Ben Peterman,mixed clothing,ADOLFO DOMÍNGUEZ,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,21.05,2.59,21.05,EUR,master_card,Carol Adams,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-12-16 00:00:00,21.05,2.59,21.05,,cash,Cynthia Arntzen,home_goods,HOME INTERIORS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,21.05,2.59,21.05,,visa,Dean Braden,home_goods,HOME & COOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,21.05,2.59,21.05,EUR,visa,Deanra Eno,men's clothing,BOSTON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-04-11 00:00:00,21.05,2.59,21.05,EUR,visa,Eleni McCrary,women's clothing,SITA MURT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62894331.jpg,https://scdn.veryfi.com/receipts/04cf79db-c0e6-4cf4-907e-960f51f63811/thumbnail.jpg?Expires=1648359841&Signature=A6xOu3~zt47eCog8XC84jn6Ia4OQGNWOPylTT52d0Gh2MvS-soKTfqM1LtY7XI8WV5hHjXDXJdYnv3BdhTu6pRfm5KLXIbjXKzc2mBPyBZhmK6SqANa6JvlNC-V8omS4IyAdTCuQbHDqha8LGp1U5SZAyyLLZVm-Fn6TzvZIUsI00wMdJfAbosPydJnTOychWSE9cl1KA89eiPcgflzAJSFgFpb~6-nds1ff9XLIiVFi~SIIRX4MjmJOLjSAJenPQuAtkGiu87TKtnZn3talncX3q64p6-q2xYhA~HrzYsUnyUl1E7ZClaYfEH8D2G6l9tS1hVQ5R7vRM6K28Ww~mA__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/04cf79db-c0e6-4cf4-907e-960f51f63811/7015d0f2-b47e-4c50-8b6d-d7ebca959718.jpg?Expires=1648359841&Signature=AQXl149jj72Zj4GKzTrFuvxmEmQx7bE6lHFTsqaSsn~SaqD5rwEJNGBFmV3v9KXJ~breT5CFfCZAQCozGrdKT7G7KzzWwATwFHWH-Q~IdTPgESbk3Gbxw0KeTRUxP88tw~u5otR7998wZ-O0wD2pGn6x-~sb6mMdrmUsrjiJ0b5h6aau~grfWCt11g2662jGcMcrSSxJY2FuOltyNFwy2x9hcgYVLsMADkR8Iyx-dySzppUADdvkmqcfDv6RyssGb7n~shMIsnJJcP~pl9NCxpVLERX4COVnWQbIexQDYBCjQ0axTqf3UsFS3Mf4JC-vF1MAxNeDtu~j2QoHbBR0fg__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/04cf79db-c0e6-4cf4-907e-960f51f63811/b00f7f33-bf98-451a-892f-1a95aefe1d2e.pdf?Expires=1648359841&Signature=RktmYVYCPtGIWfOkkFngRZd4Z36AyhI8iVZBN~v9hrIjySxx71A26~IxvYSdQH5Dkk-IJf0~RA7B5-xmBv~C2NxOGqUBSNNb84~cgMdPBLjiaas61ShiFoeFif20cJ9~JRqT6ii3DKqQzIrjiq1kBmNiprv9aRRbNo5wAuHgHlDivaJRrERsmCHprCLsVIWd~vnnaR2DAfdvTDXH5KjZynRZoHz0iWROXhmcZbwNAcUfME3xd9vl2QtKTEkA3gWvGOK8HeELnl4l22UoZDUiwD27SIPM7TSy4mqp5tzNtdI4UD6v3tnGUgfpEZcWnn1ODmc6LfArXZ5~F5zysRj~pw__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2022-04-12 00:00:00,21.05,2.59,21.05,EUR,visa,Frank Gastineau,footwear,CAMPER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,21.05,2.59,21.05,EUR,cash,Ken Lonsdale,mixed clothing,NAUTICA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-09-02 00:00:00,21.05,2.59,21.05,EUR,visa,Lena Cacioppo,home_goods,HOME INTERIORS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-31 00:00:00,21.05,2.59,21.05,EUR,master_card,Sean Miller,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-01-07 00:00:00,21.05,2.59,21.05,EUR,master_card,Sean Miller,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-04-08 00:00:00,21.05,2.59,21.05,EUR,master_card,Sean Miller,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62894619.jpg,https://scdn.veryfi.com/receipts/68095574-0fdf-43e2-b195-672af4ba15db/thumbnail.jpg?Expires=1648359842&Signature=B4SpNWJJEmMwIqX9SJGp05j-tIwvoI448af7H4DACc4vIRrYDTambhNeCeTBSt7fdbT28SvplqRKoq~iJfSU3xJYQEpMEjiZ614RmfzyqRzkLdRnLSqSWUSG2zg6IXIAWAHWPFIECoeoXKfDaSz-pXB~PpqFc1SyX6Kd~y0mDciZJCGAe8xWVkk~LU3iV8eI-mFk0FbxU9wEKi58TDHZf9Ekw0Pf6NZHQNZOXF3Mw03nCM8gUZ-iK5cwU5VJVHpvXqzFoV-rvHsnqUuTwiGR9rPS9qAhAxMml~wb~POZqU3QVMTgrxzJgZm0nk2TS-batQ~YebfY4lQOAElAiK0jIw__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/68095574-0fdf-43e2-b195-672af4ba15db/ea1100d8-45b0-4246-ad98-43e1bf146334.jpg?Expires=1648359842&Signature=EDoOEZn~h2o~5djukpQmPTCa~Mgjq8BvNYnMIaiZwXtvGy0RLNZXYH93fcwvuJkPhyNHz-UbBex8hdyWKAxmzfXB8ZRIaA6RiAYTjsnIeGLrOUZKO1K9tcSn6sjJKUItJn9mwptP~SZUMuM5xDfvDWQwIVqCMQaduTKWcckF5tNtYeY7R2DBItzxCcW9nifRblDB5ZoiRHDejD6th6iwSfJ-x5mfoE9RfxjUQFOzch03setHEqJ06Xd6Nkzmsm3DnmutKNfK3Myvp5EboenydbtFCXNPqXZtXeLMDSMqMkXF0am2Q7tcX4dLylcCRz00eSG5pE6jy5g7GEmi0XbT3Q__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/68095574-0fdf-43e2-b195-672af4ba15db/954fc2a3-4446-4f6f-ba50-5ce8180a8520.pdf?Expires=1648359842&Signature=HGIB47gYN~rPLCnK2VU6Ga7bUXfUrn9AFtiHxNxsvW6K0nRoGjGYlM8EjXTYz2e-7xY3Hgc3B8bkYPzu77TQJ-GPDGH3gOmnImh0Tv7QNcyCi4H9P4HGPl-vHb790Fo8Lm8glKt2oHc-Eze9cWVoH1MiHemdKcEe-OF1LyiGpgPytQ~2PWVtxWEYpm0jzh50Ub1G~UgLW8JgGBJQJg1SdUXhkuhSqpDviioroaP3MJCOLwYM~qmgGeE333C410vc91DzrXuWWO7yzk5qEyRKZ-zsufZ1I9~VaI4abF1hRip4Xf2Mqz7RYQw4f1~3yh8KzAhi79S3g3z~bO~YJQnR7g__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2014-11-30 00:00:00,21.05,2.59,21.05,EUR,master_card,Sean Miller,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62894731.jpg,https://scdn.veryfi.com/receipts/6968b4d3-9dfb-436f-939d-caa0ea7db36d/thumbnail.jpg?Expires=1648359843&Signature=UaDb5RYRQtUJ8pdDKAIlGsurN7SIKtYIt6DlQH28VIKo9bKGvuYZ3dNu17EhSgP4k1zywque7XOuUKhXbtLrrzz4B8CW8WGVAvGPTtI~TTw4k3lH3F61PfYjTwKPQvtQmLI7Xbv-Gbc-67mNqiRfHW3SBT6pR263TfzKAJfxsIZK5JwFf0YCGoEX3OGLxcN3sZB1vfSPVqsEt8vKzmp-VGYycG9HPd6qSJfIrVA99QD9sFFfVegXF780Aru72ItPH-aXbcNrXd1zU8fCqEy1frHlFyn7gqP03P1tCfLAOLaWU~xXLVWJemQCJ3F20llZWN4JdJd6EDkiO8aCPhdwYg__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/6968b4d3-9dfb-436f-939d-caa0ea7db36d/583249e9-5b76-45e2-a59e-ef3a7d9bc204.jpg?Expires=1648359843&Signature=a6gkHwKxsHizu~DflnrIkRUH0ngILYrB9cwPlMJvtyY7b1pJfsOuL03H5VHlc0EHr64renvyrD4346tBZD6lRLgnMiFgA8lMhE7TKjozuHauNiTRV9OM606eFoZch9QZQHSmd7wMuVnLdpkWp4SOJWeW9othx0LTA~GpLschMwpC99Kol6x764c~7lkTTRXWqejZSGhIv89-e6BBf~4SWqMxQmEZr52daVUYsCPxYGRId3-XkR2PvJJmTOrP7dxgF~Jrs60zc8oUjdj9xLgU4Wzr6K3nWoIwW3JC-rJLd10QP8p1rkjQUjSi14T0rcd0HuEG-kHIQWXws~HUC9H-zw__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/6968b4d3-9dfb-436f-939d-caa0ea7db36d/73d146d5-8ba1-4bd1-b882-822483f53e60.pdf?Expires=1648359843&Signature=fURe277bO0doSGR-yXhkCxb7JPgnYZjiGrSA0Y1bDSJ3-iBsZSy9p~wkK~ocGBwX8GlElu23E6r2UPoIVnaXm8HdmW2t8b88NVtHoTC7dXpQOp1yyg1RBDw1X~U1rHl42YRYGX7G3edGVQulgIaoU5CuQBWML~~c~egzVgfIr1K1~3tGBzr0ISlfHiYuU5GO5wuu8jrBkBjwilowY1T3YSi4RoAlx5Fmf7dtKi8Dt3eDdoZGeXaY5ngQn6zLXfxsnxqyye-bT5TaEz9d9aneWbj6Xb0x9z8bf01wrbWpUYn8pbRE5ZEpAV7QC8eeYuFWzi6QZOtZjRkpPRAkSrAvtg__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2020-09-19 00:00:00,21.05,2.59,21.05,EUR,master_card,Sean Miller,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-05-14 00:00:00,21.05,2.59,21.05,EUR,master_card,Sean Miller,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,21.05,2.59,21.05,USD,visa,,,,,,,,,
2022-01-28,21.14,4.81,22.95,EUR,visa,Jamie Frazer,accessories,O BAG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-16 00:00:00,21.9,1.1,23,,visa,Bart Watters,sportswear,TIMBERLAND,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,21.9,1.1,23,EUR,visa,Ben Peterman,sportswear,ADIDAS/REEBOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-28 19:23:00,21.9,1.1,23,EUR,master_card,Carol Darley,kid's clothing,MAYORAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,21.9,1.1,23,EUR,visa,Deanra Eno,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,21.9,1.1,23,EUR,visa,Eleni McCrary,men's clothing,LIU JO UOMO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-08-13 00:00:00,21.9,1.1,23,EUR,visa,Frank Gastineau,mixed clothing,GARCIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2013-01-14 13:38:00,21.9,1.1,23,EUR,cash,Maurice Satty,women's clothing,DOUBLE AGENT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-19 00:00:00,21.9,1.1,23,,visa,Pauline Johnson,sportswear,NIKE FACTORY STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-01-27 00:00:00,21.9,1.1,23,EUR,visa,Philip Fox,mixed clothing,RIP CURL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,21.9,1.1,23,EUR,master_card,Sean Miller,mixed clothing,SALSA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,21.9,1.1,23,EUR,master_card,Sean Miller,sportswear,TIMBERLAND,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-25 03:09:00,21.9,1.1,23,EUR,master_card,Sean O'Donnell,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-30 00:00:00,21.9,1.1,23,EUR,master_card,Sean O'Donnell,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-01-19,21.9,1.1,23,EUR,master_card,Sean O'Donnell,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-01-03,21.9,1.1,23,EUR,master_card,Sean O'Donnell,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-01-04,21.9,1.1,23,EUR,visa,Thomas Seio,sportswear,ADIDAS/REEBOK,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-01-25,21.9,1.1,23,EUR,visa,,Restaurant,Restaurante Caballo Blanco,"Paseo El Picacho, 8, 38612 El Médano, Santa Cruz de Tenerife, Spain",https://cdn.veryfi.com/logos/tmp/304559456.png,,,,
2021-12-22 19:23:00,22.14,5.81,23.95,EUR,visa,Jamie Frazer,footwear,CAMPER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-01-20,23.14,6.81,24.95,EUR,visa,Jamie Kunitz,home_goods,HOME INTERIORS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,23.64,2.36,26,EUR,visa,Andy Gerbode,men's clothing,ALVARO MORENO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-10-15 00:00:00,23.64,2.36,26,EUR,visa,Andy Gerbode,mixed clothing,ADOLFO DOMÍNGUEZ,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,23.64,2.36,26,EUR,master_card,Carol Triggs,accessories,O BAG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,23.64,2.36,26,EUR,visa,CENTRO DE OCIO DIVERSIA,,,,,,,,
2021-02-15 00:00:00,23.64,2.36,26,EUR,visa,Clay Ludtke,men's clothing,JACK&JONES,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-08-16 00:00:00,23.64,2.36,26,EUR,visa,Deborah Brumfield,Restaurant,ROAD & ROLLS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
